0.264648438,0.000894
0.264892578,0.001790
0.265136719,0.005660
0.265380859,-0.023800
0.265625,-0.371745
0.265869141,-1.074127
0.266113281,-0.714596
0.266357422,0.493872
0.266601563,0.201362
0.266845703,0.475702
0.267089844,0.412255
0.267333984,-2.003787
0.267578125,-1.542085
0.267822266,0.183191
0.268066406,0.382170
0.268310547,0.779234
0.268554688,0.933234
0.268798828,-0.103957
0.269042969,-1.082468
0.269287109,-0.461404
0.26953125,-0.734851
0.269775391,-0.586808
0.270019531,-0.216255
0.270263672,-0.456638
0.270507813,-0.713702
0.270751953,-1.319276
0.270996094,0.101277
0.271240234,0.307106
0.271484375,-0.259447
0.271728516,-0.841191
0.271972656,0.749149
0.272216797,2.953105
0.272460938,0.372340
0.272705078,0.156681
0.272949219,-0.034300
0.273193359,-0.903447
0.2734375,-0.321702
0.273681641,-0.257362
0.273925781,0.741702
0.274169922,-1.259702
0.274414063,-0.695234
0.274658203,1.205489
0.274902344,-1.586170
0.275146484,-0.504298
0.275390625,0.397957
0.275634766,-1.399106
0.275878906,0.855191
0.276123047,1.239446
0.276367188,-1.282340
0.276611328,-1.227234
0.276855469,-1.038085
0.277099609,-0.501021
0.27734375,0.128681
0.277587891,-0.229362
0.277832031,0.927574
0.278076172,0.554936
0.278320313,-1.657063
0.278564453,-0.852808
0.278808594,0.327362
0.279052734,0.331830
0.279296875,0.471532
0.279541016,-0.473915
0.279785156,0.386936
0.280029297,2.567361
0.280273438,1.366936
0.280517578,0.612127
0.280761719,0.479574
0.281005859,-1.218000
0.28125,-0.820340
0.281494141,-0.541830
0.281738281,0.144766
0.281982422,0.278213
0.282226563,-0.001190
0.282470703,0.093500
0.282714844,-1.752978
0.282958984,0.363702
0.283203125,1.534936
0.283447266,-0.587404
0.283691406,1.297234
0.283935547,0.751234
0.284179688,-1.997531
0.284423828,-1.479234
0.284667969,-0.768213
0.284912109,-0.031000
0.28515625,0.067000
0.285400391,0.034000
0.285644531,1.225446
0.285888672,0.944851
0.286132813,-0.123915
0.286376953,-1.301404
0.286621094,-1.938255
0.286865234,-0.299064
0.287109375,-0.308000
0.287353516,0.047100
0.287597656,1.148893
0.287841797,1.417276
0.288085938,0.817957
0.288330078,-0.542128
0.288574219,-0.142383
0.288818359,-1.146808
0.2890625,-1.738382
0.289306641,-0.744978
0.289550781,-1.242127
0.289794922,-1.108978
0.290039063,-0.178128
0.290283203,0.370255
0.290527344,0.414340
0.290771484,0.081300
0.291015625,1.500085
0.291259766,1.483404
0.291503906,0.358638
0.291748047,1.272510
0.291992188,-0.190340
0.292236328,-0.376511
0.292480469,0.780723
0.292724609,-0.471234
0.29296875,-0.100681
0.293212891,0.808127
0.293457031,1.297234
0.293701172,1.188510
0.293945313,0.497447
0.294189453,-0.136128
0.294433594,-1.228127
0.294677734,-0.015500
0.294921875,-0.830766
0.295166016,-0.623149
0.295410156,1.433361
0.295654297,1.178383
0.295898438,0.916255
0.296142578,-0.871276
0.296386719,-0.778340
0.296630859,-0.387234
0.296875,-0.593064
0.297119141,0.473319
0.297363281,0.470042
0.297607422,0.629106
0.297851563,0.786681
0.298095703,-0.894808
0.298339844,-0.951106
0.298583984,-0.548979
0.298828125,-0.418213
0.299072266,0.081000
0.299316406,0.198383
0.299560547,1.719914
0.299804688,0.906723
0.300048828,0.747659
0.300292969,0.749744
0.300537109,-0.803659
0.30078125,0.711319
0.301025391,0.354170
0.301269531,-0.590681
0.301513672,-0.085200
0.301757813,1.422638
0.302001953,1.774425
0.302246094,-0.581745
0.302490234,-0.389319
0.302734375,0.467362
0.302978516,1.195063
0.303222656,1.015446
0.303466797,0.094400
0.303710938,-0.308298
0.303955078,-0.984766
0.304199219,0.034600
0.304443359,0.526936
0.3046875,0.803064
0.304931641,0.047700
0.305175781,-0.556723
0.305419922,0.209702
0.305664063,-0.803659
0.305908203,0.424468
0.306152344,0.829574
0.306396484,-0.159660
0.306640625,0.015200
0.306884766,-0.287447
0.307128906,-0.106043
0.307373047,-0.453064
0.307617188,0.363404
0.307861328,1.917106
0.308105469,1.097361
0.308349609,-0.030100
0.30859375,-0.112298
0.308837891,0.123021
0.309082031,0.736340
0.309326172,-0.221319
0.309570313,-0.809915
0.309814453,-0.855489
0.310058594,-0.097400
0.310302734,0.911191
0.310546875,0.293106
0.310791016,0.482553
0.311035156,0.173957
0.311279297,1.083361
0.311523438,0.641617
0.311767578,-0.415234
0.312011719,0.529915
0.312255859,-0.655021
0.3125,0.767617
0.312744141,0.829276
0.312988281,0.117362
0.313232422,1.117914
0.313476563,-0.642510
0.313720703,1.176000
0.313964844,1.345191
0.314208984,0.139106
0.314453125,1.817318
0.314697266,-0.569234
0.314941406,-1.292468
0.315185547,0.459915
0.315429688,-0.092300
0.315673828,0.164723
0.315917969,-0.479276
0.316162109,0.319021
0.31640625,1.315106
0.316650391,-0.901957
0.316894531,-1.067574
0.317138672,-0.770596
0.317382813,0.478681
0.317626953,1.708893
0.317871094,0.508468
0.318115234,-0.718468
0.318359375,-1.278170
0.318603516,-0.297574
0.318847656,1.090212
0.319091797,0.663064
0.319335938,-0.575787
0.319580078,-0.169787
0.319824219,0.744681
0.320068359,-0.875447
0.3203125,-0.224894
0.320556641,0.299660
0.320800781,-0.889447
0.321044922,-0.207021
0.321289063,-0.860553
0.321533203,0.549276
0.321777344,0.128383
0.322021484,-0.854298
0.322265625,1.976680
0.322509766,1.064000
0.322753906,0.223702
0.322998047,-0.090300
0.323242188,-0.964510
0.323486328,1.447957
0.323730469,0.895702
0.323974609,0.353574
0.32421875,1.995744
0.324462891,1.192383
0.324707031,0.677957
0.324951172,0.108723
0.325195313,0.211787
0.325439453,1.202212
0.325683594,0.892127
0.325927734,0.501617
0.326171875,-0.207915
0.326416016,-0.870085
0.326660156,1.386297
0.326904297,2.514339
0.327148438,0.235915
0.327392578,-0.522170
0.327636719,-1.039276
0.327880859,-0.813787
0.328125,-0.590085
0.328369141,-0.735149
0.328613281,0.006260
0.328857422,0.042300
0.329101563,-0.277915
0.329345703,-0.963617
0.329589844,0.136426
0.329833984,-0.172468
0.330078125,-0.580255
0.330322266,-0.853702
0.330566406,-0.523064
0.330810547,0.912383
0.331054688,-2.033574
0.331298828,-1.110170
0.331542969,0.045000
0.331787109,-1.891191
0.33203125,-1.528382
0.332275391,-1.332085
0.332519531,-0.464085
0.332763672,-0.729191
0.333007813,-0.063700
0.333251953,1.382425
0.333496094,-0.049100
0.333740234,0.035100
0.333984375,1.341021
0.334228516,0.704766
0.334472656,1.011574
0.334716797,0.581447
0.334960938,-1.571276
0.335205078,-1.568297
0.335449219,-0.724425
0.335693359,-0.149830
0.3359375,0.579957
0.336181641,0.149234
0.336425781,0.941276
0.336669922,1.143532
0.336914063,0.302638
0.337158203,0.576979
0.337402344,-1.074723
0.337646484,-1.039276
0.337890625,-0.316043
0.338134766,-0.297277
0.338378906,-0.039300
0.338623047,-1.233489
0.338867188,-0.546000
0.339111328,-0.877234
0.339355469,-1.587063
0.339599609,0.277021
0.33984375,1.080085
0.340087891,0.422085
0.340332031,-0.442936
0.340576172,0.014300
0.340820313,0.241277
0.341064453,-0.274340
0.341308594,0.163234
0.341552734,-0.043200
0.341796875,-0.058400
0.342041016,0.094100
0.342285156,-0.099500
0.342529297,0.061400
0.342773438,-0.029200
0.343017578,-0.011600
0.343261719,0.023500